County_FIPS,Electronic,Paper
38065,0.0,1.0
38067,0.0,1.0
38069,0.0,1.0
38071,0.0,1.0
38073,0.0,1.0
38075,0.0,1.0
38077,0.0,1.0
38079,0.0,1.0
38081,0.0,1.0
38083,0.0,1.0
38085,0.0,1.0
38087,0.0,1.0
38089,0.0,1.0
38091,0.0,1.0
38093,0.0,1.0
38095,0.0,1.0
38097,0.0,1.0
38099,0.0,1.0
38101,0.0,1.0
38103,0.0,1.0
38105,0.0,1.0
39000,0.0,1.0
39001,0.5,0.5
39003,0.0,1.0
39005,0.5,0.5
39007,0.0,1.0
39009,0.0,1.0
39011,0.0,1.0
39013,0.0,1.0
39015,0.0,1.0
39017,0.5,0.5
39019,0.0,1.0
39021,0.0,1.0
39023,0.0,1.0
39025,0.0,1.0
39027,0.0,1.0
39029,0.0,1.0
39031,0.5,0.5
39033,0.5,0.5
39035,0.0,1.0
39037,0.5,0.5
39039,0.5,0.5
39041,0.5,0.5
39043,0.0,1.0
39045,0.5,0.5
39047,0.0,1.0
39049,0.5,0.5
39051,0.5,0.5
39053,0.5,0.5
39055,0.0,1.0
39057,0.5,0.5
39059,0.0,1.0
39061,0.5,0.5
39063,0.5,0.5
39065,0.5,0.5
39067,0.0,1.0
39069,0.5,0.5
39071,0.5,0.5
39073,0.5,0.5
39075,0.0,1.0
39077,0.0,1.0
39079,0.5,0.5
39081,0.5,0.5
39083,0.0,1.0
39085,0.5,0.5
39087,0.0,1.0
39089,0.5,0.5
39091,0.0,1.0
39093,0.5,0.5
39095,0.5,0.5
39097,0.0,1.0
39099,0.0,1.0
39101,0.5,0.5
39103,0.5,0.5
39105,0.0,1.0
39107,0.5,0.5
39109,0.5,0.5
39111,0.0,1.0
39113,0.5,0.5
39115,0.5,0.5
39117,0.5,0.5
39119,0.5,0.5
39121,0.0,1.0
39123,0.0,1.0
39125,0.5,0.5
39127,0.5,0.5
39129,0.5,0.5
39131,0.5,0.5
39133,0.0,1.0
39135,0.0,1.0
39137,0.0,1.0
39139,0.5,0.5
39141,0.5,0.5
39143,0.0,1.0
39145,0.5,0.5
39147,0.0,1.0
39149,0.0,1.0
39151,0.5,0.5
39153,0.0,1.0
39155,0.5,0.5
39157,0.5,0.5
39159,0.5,0.5
39161,0.5,0.5
39163,0.0,1.0
39165,0.0,1.0
39167,0.0,1.0
39169,0.5,0.5
39171,0.5,0.5
39173,0.5,0.5
39175,0.5,0.5
40000,0.0,1.0
40001,0.0,1.0
40003,0.0,1.0
40005,0.0,1.0
40007,0.0,1.0
40009,0.0,1.0
40011,0.0,1.0
40013,0.0,1.0
40015,0.0,1.0
40017,0.0,1.0
40019,0.0,1.0
40021,0.0,1.0
40023,0.0,1.0
40025,0.0,1.0
40027,0.0,1.0
40029,0.0,1.0
40031,0.0,1.0
40033,0.0,1.0
40035,0.0,1.0
40037,0.0,1.0
40039,0.0,1.0
40041,0.0,1.0
40043,0.0,1.0
40045,0.0,1.0
40047,0.0,1.0
40049,0.0,1.0
40051,0.0,1.0
40053,0.0,1.0
40055,0.0,1.0
40057,0.0,1.0
40059,0.0,1.0
40061,0.0,1.0
40063,0.0,1.0
40065,0.0,1.0
40067,0.0,1.0
40069,0.0,1.0
40071,0.0,1.0
40073,0.0,1.0
40075,0.0,1.0
40077,0.0,1.0
40079,0.0,1.0
40081,0.0,1.0
40083,0.0,1.0
40085,0.0,1.0
40087,0.0,1.0
40089,0.0,1.0
40091,0.0,1.0
40093,0.0,1.0
40095,0.0,1.0
40097,0.0,1.0
40099,0.0,1.0
40101,0.0,1.0
40103,0.0,1.0
40105,0.0,1.0
40107,0.0,1.0
40109,0.0,1.0
40111,0.0,1.0
40113,0.0,1.0
40115,0.0,1.0
40117,0.0,1.0
40119,0.0,1.0
40121,0.0,1.0
40123,0.0,1.0
40125,0.0,1.0
40127,0.0,1.0
40129,0.0,1.0
40131,0.0,1.0
40133,0.0,1.0
40135,0.0,1.0
40137,0.0,1.0
40139,0.0,1.0
40141,0.0,1.0
40143,0.0,1.0
40145,0.0,1.0
40147,0.0,1.0
40149,0.0,1.0
40151,0.0,1.0
40153,0.0,1.0
41000,0.0,1.0
41001,0.0,1.0
41003,0.0,1.0
41005,0.0,1.0
41007,0.0,1.0
41009,0.0,1.0
41011,0.0,1.0
41013,0.0,1.0
41015,0.0,1.0
41017,0.0,1.0
41019,0.0,1.0
41021,0.0,1.0
41023,0.0,1.0
41025,0.0,1.0
41027,0.0,1.0
41029,0.0,1.0
41031,0.0,1.0
41033,0.0,1.0
41035,0.0,1.0
41037,0.0,1.0
41039,0.0,1.0
41041,0.0,1.0
41043,0.0,1.0
41045,0.0,1.0
41047,0.0,1.0
41049,0.0,1.0
41051,0.0,1.0
41053,0.0,1.0
41055,0.0,1.0
41057,0.0,1.0
41059,0.0,1.0
41061,0.0,1.0
41063,0.0,1.0
41065,0.0,1.0
41067,0.0,1.0
41069,0.0,1.0
41071,0.0,1.0
42000,0.0,1.0
42001,0.0,1.0
42003,1.0,0.0
42005,1.0,0.0
42007,1.0,0.0
42009,0.5,0.5
42011,1.0,0.0
42013,1.0,0.0
42015,1.0,0.0
42017,1.0,0.0
42019,1.0,0.0
42021,1.0,0.0
42023,1.0,0.0
42025,1.0,0.0
42027,0.0,1.0
42029,0.5,0.5
42031,1.0,0.0
42033,1.0,0.0
42035,1.0,0.0
42037,0.5,0.5
42039,1.0,0.0
42041,0.5,0.5
42043,1.0,0.0
42045,1.0,0.0
42047,1.0,0.0
42049,1.0,0.0
42051,0.5,0.5
42053,1.0,0.0
42055,0.0,1.0
42057,0.0,1.0
42059,1.0,0.0
42061,0.0,1.0
42063,0.0,1.0
42065,1.0,0.0
42067,0.0,1.0
42069,0.0,1.0
42071,0.5,0.5
42073,1.0,0.0
42075,1.0,0.0
42077,1.0,0.0
42079,0.5,0.5
42081,1.0,0.0
42083,1.0,0.0
42085,1.0,0.0
42087,0.0,1.0
42089,1.0,0.0
42091,1.0,0.0
42093,0.0,1.0
42095,1.0,0.0
42097,1.0,0.0
42099,1.0,0.0
42101,1.0,0.0
42103,1.0,0.0
42105,1.0,0.0
42107,1.0,0.0
42109,0.0,1.0
42111,1.0,0.0
42113,1.0,0.0
42115,0.0,1.0
42117,1.0,0.0
42119,1.0,0.0
42121,1.0,0.0
42123,1.0,0.0
42125,1.0,0.0
42127,0.0,1.0
42129,0.333333333333,0.666666666667
42131,1.0,0.0
42133,1.0,0.0
44000,0.0,1.0
44001,0.0,1.0
44003,0.0,1.0
44005,0.0,1.0
44007,0.0,1.0
44009,0.0,1.0
45000,0.0,1.0
45001,0.5,0.5
45003,0.5,0.5
45005,0.5,0.5
45007,0.5,0.5
45009,0.5,0.5
45011,0.5,0.5
45013,0.5,0.5
45015,0.5,0.5
45017,0.5,0.5
45019,0.5,0.5
45021,0.5,0.5
45023,0.5,0.5
45025,0.5,0.5
45027,0.5,0.5
45029,0.5,0.5
45031,0.5,0.5
45033,0.5,0.5
45035,0.5,0.5
45037,0.5,0.5
45039,0.5,0.5
45041,0.5,0.5
45043,0.5,0.5
45045,0.5,0.5
45047,0.5,0.5
45049,0.5,0.5
45051,0.5,0.5
45053,0.5,0.5
45055,0.5,0.5
45057,0.5,0.5
45059,0.5,0.5
45061,0.5,0.5
45063,0.5,0.5
45065,0.5,0.5
45067,0.5,0.5
45069,0.5,0.5
45071,0.5,0.5
45073,0.5,0.5
45075,0.5,0.5
45077,0.5,0.5
45079,0.5,0.5
45081,0.5,0.5
45083,0.5,0.5
45085,0.5,0.5
45087,0.5,0.5
45089,0.5,0.5
45091,0.5,0.5
46000,0.0,1.0
46003,0.0,1.0
46005,0.0,1.0
46007,0.0,1.0
46009,0.0,1.0
46011,0.0,1.0
46013,0.0,1.0
46015,0.0,1.0
46017,0.0,1.0
46019,0.0,1.0
46021,0.0,1.0
46023,0.0,1.0
46025,0.0,1.0
46027,0.0,1.0
46029,0.0,1.0
46031,0.0,1.0
46033,0.0,1.0
46035,0.0,1.0
46037,0.0,1.0
46039,0.0,1.0
46041,0.0,1.0
46043,0.0,1.0
46045,0.0,1.0
46047,0.0,1.0
46049,0.0,1.0
46051,0.0,1.0
46053,0.0,1.0
46055,0.0,1.0
46057,0.0,1.0
46059,0.0,1.0
46061,0.0,1.0
46063,0.0,1.0
46065,0.0,1.0
46067,0.0,1.0
46069,0.0,1.0
46071,0.0,1.0
46073,0.0,1.0
46075,0.0,1.0
46077,0.0,1.0
46079,0.0,1.0
46081,0.0,1.0
46083,0.0,1.0
46085,0.0,1.0
46087,0.0,1.0
46089,0.0,1.0
46091,0.0,1.0
46093,0.0,1.0
46095,0.0,1.0
46097,0.0,1.0
46099,0.0,1.0
46101,0.0,1.0
46103,0.0,1.0
46105,0.0,1.0
46107,0.0,1.0
46109,0.0,1.0
46111,0.0,1.0
46113,0.0,1.0
46115,0.0,1.0
46117,0.0,1.0
46119,0.0,1.0
46121,0.0,1.0
46123,0.0,1.0
46125,0.0,1.0
46127,0.0,1.0
46129,0.0,1.0
46135,0.0,1.0
46137,0.0,1.0
47000,0.0,1.0
47001,0.5,0.5
47003,0.5,0.5
47005,0.5,0.5
47007,0.5,0.5
47009,0.5,0.5
47011,0.5,0.5
47013,0.5,0.5
47015,0.5,0.5
47017,0.5,0.5
47019,0.5,0.5
47021,0.5,0.5
47023,0.5,0.5
47025,0.5,0.5
47027,0.5,0.5
47029,0.5,0.5
47031,0.5,0.5
47033,0.5,0.5
47035,0.5,0.5
47037,0.5,0.5
47039,0.5,0.5
47041,0.5,0.5
47043,0.5,0.5
47045,0.5,0.5
47047,0.5,0.5
47049,0.5,0.5
47051,0.5,0.5
47053,0.5,0.5
47055,0.5,0.5
47057,0.5,0.5
47059,0.5,0.5
47061,0.5,0.5
47063,0.5,0.5
47065,0.0,1.0
47067,0.5,0.5
47069,0.5,0.5
47071,0.0,1.0
47073,0.5,0.5
47075,0.5,0.5
47077,0.5,0.5
47079,0.5,0.5
47081,0.5,0.5
47083,0.5,0.5
47085,0.5,0.5
47087,0.5,0.5
47089,0.5,0.5
47091,0.5,0.5
47093,0.5,0.5
47095,0.5,0.5
47097,0.5,0.5
47099,0.5,0.5
47101,0.5,0.5
47103,0.5,0.5
47105,0.5,0.5
47107,0.5,0.5
47109,0.0,1.0
47111,0.5,0.5
47113,0.5,0.5
47115,0.5,0.5
47117,0.5,0.5
47119,0.5,0.5
47121,0.5,0.5
47123,0.5,0.5
47125,0.5,0.5
47127,0.5,0.5
47129,0.5,0.5
47131,0.5,0.5
47133,0.5,0.5
47135,0.5,0.5
47137,0.5,0.5
47139,0.0,1.0
47141,0.5,0.5
47143,0.5,0.5
47145,0.5,0.5
47147,0.5,0.5
47149,0.5,0.5
47151,0.5,0.5
47153,0.5,0.5
47155,0.5,0.5
47157,0.5,0.5
47159,0.5,0.5
47161,0.5,0.5
47163,0.5,0.5
47165,0.5,0.5
47167,0.5,0.5
47169,0.5,0.5
47171,0.5,0.5
47173,0.5,0.5
47175,0.5,0.5
47177,0.5,0.5
47179,0.5,0.5
47181,0.5,0.5
47183,0.5,0.5
47185,0.5,0.5
47187,0.5,0.5
47189,0.0,1.0
48000,0.0,1.0
48001,0.0,1.0
48003,0.0,1.0
48005,0.5,0.5
48007,0.5,0.5
48009,0.5,0.5
48011,0.5,0.5
48013,0.5,0.5
48015,0.0,1.0
48017,0.0,1.0
48019,0.5,0.5
48021,0.0,1.0
48023,0.0,1.0
48025,0.5,0.5
48027,0.0,1.0
48029,0.5,0.5
48031,0.0,1.0
48033,0.0,1.0
48035,0.0,1.0
48037,0.0,1.0
48039,0.5,0.5
48041,0.5,0.5
48043,0.5,0.5
48045,0.5,0.5
48047,0.5,0.5
48049,0.5,0.5
48051,0.5,0.5
48053,0.5,0.5
48055,0.5,0.5
48057,0.0,1.0
48059,0.5,0.5
48061,0.0,1.0
48063,0.0,1.0
48065,0.0,1.0
48067,0.5,0.5
48069,0.5,0.5
48071,0.5,0.5
48073,0.5,0.5
48075,0.5,0.5
48077,0.0,1.0
48079,0.0,1.0
48081,0.5,0.5
48083,0.5,0.5
48085,0.5,0.5
48087,0.0,1.0
48089,0.0,1.0
48091,0.5,0.5
48093,0.5,0.5
48095,0.5,0.5
48097,0.0,1.0
48099,0.5,0.5
48101,0.5,0.5
48103,0.5,0.5
48105,0.0,1.0
48107,0.5,0.5
48109,0.5,0.5
48111,0.0,1.0
48113,0.333333333333,0.666666666667
48115,0.5,0.5
48117,0.5,0.5
48119,0.5,0.5
48121,0.333333333333,0.666666666667
48123,0.5,0.5
48125,0.5,0.5
48127,0.0,1.0
48129,0.0,1.0
48131,0.5,0.5
48133,0.5,0.5
48135,0.5,0.5
48137,0.0,1.0
48139,0.0,1.0
48141,0.5,0.5
48143,0.5,0.5
48145,0.5,0.5
48147,0.5,0.5
48149,0.0,1.0
48151,0.0,1.0
48153,0.5,0.5
48155,0.5,0.5
48157,0.5,0.5
48159,0.0,1.0
48161,0.5,0.5
48163,0.0,1.0
48165,0.5,0.5
48167,0.333333333333,0.666666666667
48169,0.0,1.0
48171,0.0,1.0
48173,0.0,1.0
48175,0.0,1.0
48177,0.0,1.0
48179,0.5,0.5
48181,0.5,0.5
48183,0.5,0.5
48185,0.5,0.5
48187,0.5,0.5
48189,0.5,0.5
48191,0.5,0.5
48193,0.0,1.0
48195,0.0,1.0
48197,0.0,1.0
48199,0.5,0.5
48201,0.5,0.5
48203,0.333333333333,0.666666666667
48205,0.0,1.0
48207,0.0,1.0
48209,0.5,0.5
48211,0.0,1.0
48213,0.5,0.5
48215,0.5,0.5
48217,0.5,0.5
48219,0.0,1.0
48221,0.5,0.5
48223,0.5,0.5
48225,0.0,1.0
48227,0.5,0.5
48229,0.5,0.5
48231,0.333333333333,0.666666666667
48233,0.5,0.5
48235,0.5,0.5
48237,0.5,0.5
48239,0.5,0.5
48241,0.0,1.0
48243,0.0,1.0
48245,0.5,0.5
48247,0.5,0.5
48249,0.5,0.5
48251,0.0,1.0
48253,0.5,0.5
48255,0.5,0.5
48257,0.5,0.5
48259,0.5,0.5
48261,0.5,0.5
48263,0.0,1.0
48265,0.5,0.5
48267,0.5,0.5
48269,0.0,1.0
48271,0.0,1.0
48273,0.0,1.0
48275,0.0,1.0
48277,0.0,1.0
48279,0.0,1.0
48281,0.5,0.5
48283,0.5,0.5
48285,0.5,0.5
48287,0.5,0.5
48289,0.5,0.5
48291,0.5,0.5
48293,0.5,0.5
48295,0.5,0.5
48297,0.0,1.0
48299,0.5,0.5
48301,0.0,1.0
48303,0.5,0.5
48305,0.0,1.0
48307,0.5,0.5
48309,0.5,0.5
48311,0.0,1.0
48313,0.5,0.5
48315,0.5,0.5
48317,0.5,0.5
48319,0.0,1.0
48321,0.5,0.5
48323,0.0,1.0
48325,0.5,0.5
48327,0.5,0.5
48329,0.5,0.5
48331,0.5,0.5
48333,0.5,0.5
48335,0.0,1.0
48337,0.5,0.5
48339,0.5,0.5
48341,0.5,0.5
48343,0.5,0.5
48345,0.5,0.5
48347,0.5,0.5
48349,0.5,0.5
48351,0.0,1.0
48353,0.0,1.0
48355,0.5,0.5
48357,0.0,1.0
48359,0.0,1.0
48361,0.0,1.0
48363,0.5,0.5
48365,0.0,1.0
48367,0.5,0.5
48369,0.0,1.0
48371,0.0,1.0
48373,0.5,0.5
48375,0.5,0.5
48377,0.5,0.5
48379,0.5,0.5
48381,0.5,0.5
48383,0.5,0.5
48385,0.0,1.0
48387,0.5,0.5
48389,0.0,1.0
48391,0.5,0.5
48393,0.5,0.5
48395,0.0,1.0
48397,0.5,0.5
48399,0.5,0.5
48401,0.5,0.5
48403,0.0,1.0
48405,0.0,1.0
48407,0.5,0.5
48409,0.5,0.5
48411,0.0,1.0
48413,0.0,1.0
48415,0.5,0.5
48417,0.5,0.5
48419,0.0,1.0
48421,0.5,0.5
48423,0.5,0.5
48425,0.0,1.0
48427,0.333333333333,0.666666666667
48429,0.0,1.0
48431,0.5,0.5
48433,0.0,1.0
48435,0.0,1.0
48437,0.5,0.5
48439,0.333333333333,0.666666666667
48441,0.5,0.5
48443,0.0,1.0
48445,0.0,1.0
48447,0.5,0.5
48449,0.0,1.0
48451,0.333333333333,0.666666666667
48453,0.5,0.5
48455,0.0,1.0
48457,0.0,1.0
48459,0.5,0.5
48461,0.5,0.5
48463,0.5,0.5
48465,0.0,1.0
48467,0.0,1.0
48469,0.5,0.5
48471,0.0,1.0
48473,0.5,0.5
48475,0.0,1.0
48477,0.0,1.0
48479,0.5,0.5
48481,0.5,0.5
48483,0.5,0.5
48485,0.5,0.5
48487,0.5,0.5
48489,0.5,0.5
48491,0.333333333333,0.666666666667
48493,0.5,0.5
48495,0.0,1.0
48497,0.5,0.5
48499,0.5,0.5
48501,0.0,1.0
48503,0.0,1.0
48505,0.5,0.5
48507,0.0,1.0
49000,0.0,1.0
49001,0.5,0.5
49003,0.5,0.5
49005,0.5,0.5
49007,0.5,0.5
49009,0.5,0.5
49011,0.5,0.5
49013,0.5,0.5
49015,0.5,0.5
49017,0.5,0.5
49019,0.5,0.5
49021,0.5,0.5
49023,0.5,0.5
49025,0.5,0.5
49027,0.5,0.5
49029,0.5,0.5
49031,0.5,0.5
49033,0.5,0.5
49035,0.5,0.5
49037,0.5,0.5
49039,0.5,0.5
49041,0.5,0.5
49043,0.5,0.5
49045,0.5,0.5
49047,0.5,0.5
49049,0.5,0.5
49051,0.5,0.5
49053,0.5,0.5
49055,0.5,0.5
49057,0.5,0.5
50000,0.0,1.0
50001,0.0,1.0
50003,0.0,1.0
50005,0.0,1.0
50007,0.0,1.0
50009,0.0,1.0
50011,0.0,1.0
50013,0.0,1.0
50015,0.0,1.0
50017,0.0,1.0
50019,0.0,1.0
50021,0.0,1.0
50023,0.0,1.0
50025,0.0,1.0
50027,0.0,1.0
51000,0.0,1.0
51001,0.0,1.0
51003,0.0,1.0
51005,0.5,0.5
51007,0.5,0.5
51009,0.0,1.0
51011,0.0,1.0
51013,0.0,1.0
51015,0.5,0.5
51017,0.333333333333,0.666666666667
51019,0.0,1.0
51021,0.0,1.0
51023,0.0,1.0
51025,0.0,1.0
51027,0.5,0.5
51029,0.0,1.0
51031,0.0,1.0
51033,0.0,1.0
51035,0.0,1.0
51036,0.5,0.5
51037,0.5,0.5
51041,0.0,1.0
51043,0.0,1.0
51045,0.0,1.0
51047,0.5,0.5
51049,0.5,0.5
51051,0.5,0.5
51053,0.0,1.0
51057,0.0,1.0
51059,0.0,1.0
51061,0.0,1.0
51063,0.0,1.0
51065,0.0,1.0
51067,0.0,1.0
51069,0.333333333333,0.666666666667
51071,0.0,1.0
51073,0.5,0.5
51075,0.0,1.0
51077,0.5,0.5
51079,0.0,1.0
51081,0.333333333333,0.666666666667
51083,0.0,1.0
51085,0.0,1.0
51087,0.0,1.0
51089,0.0,1.0
51091,0.0,1.0
51093,0.5,0.5
51095,0.0,1.0
51097,0.0,1.0
51099,0.0,1.0
51101,0.0,1.0
51103,0.0,1.0
51105,0.5,0.5
51107,0.0,1.0
51109,0.0,1.0
51111,0.0,1.0
51113,0.5,0.5
51115,0.5,0.5
51117,0.0,1.0
51119,0.0,1.0
51121,0.0,1.0
51125,0.0,1.0
51127,0.0,1.0
51131,0.0,1.0
51133,0.0,1.0
51135,0.5,0.5
51137,0.0,1.0
51139,0.5,0.5
51141,0.5,0.5
51143,0.0,1.0
51145,0.0,1.0
51147,0.5,0.5
51149,0.5,0.5
51153,0.0,1.0
51155,0.5,0.5
51157,0.333333333333,0.666666666667
51159,0.0,1.0
51161,0.0,1.0
51163,0.0,1.0
51165,0.0,1.0
51167,0.666666666667,0.333333333333
51169,0.5,0.5
51171,0.5,0.5
51173,0.5,0.5
51175,0.0,1.0
51177,0.0,1.0
51179,0.0,1.0
51181,0.333333333333,0.666666666667
51183,0.333333333333,0.666666666667
51185,0.5,0.5
51187,0.0,1.0
51191,0.5,0.5
51193,0.0,1.0
51195,0.5,0.5
51197,0.0,1.0
51199,0.0,1.0
51510,0.5,0.5
51520,0.0,1.0
51530,0.5,0.5
51540,0.0,1.0
51550,0.666666666667,0.333333333333
51570,0.5,0.5
51580,0.333333333333,0.666666666667
51590,0.5,0.5
51595,0.333333333333,0.666666666667
51600,0.0,1.0
51610,0.5,0.5
51620,0.5,0.5
51630,0.0,1.0
51640,0.5,0.5
51650,0.0,1.0
51660,0.0,1.0
51670,0.5,0.5
51678,0.5,0.5
51680,0.0,1.0
51683,0.5,0.5
51685,0.0,1.0
51690,0.5,0.5
51700,0.0,1.0
51710,0.5,0.5
51720,0.333333333333,0.666666666667
51730,0.0,1.0
51735,0.5,0.5
51740,0.5,0.5
51750,0.0,1.0
51760,0.0,1.0
51770,0.0,1.0
51775,0.0,1.0
51790,0.5,0.5
51800,0.0,1.0
51810,0.0,1.0
51820,0.0,1.0
51830,0.0,1.0
51840,0.0,1.0
53000,0.0,1.0
53001,0.0,1.0
53003,0.5,0.5
53005,0.5,0.5
53007,0.0,1.0
53009,0.5,0.5
53011,0.5,0.5
53013,0.5,0.5
53015,0.5,0.5
53017,0.0,1.0
53019,0.5,0.5
53021,0.5,0.5
53023,0.5,0.5
53025,0.0,1.0
53027,0.0,1.0
53029,0.0,1.0
53031,0.0,1.0
53033,0.5,0.5
53035,0.5,0.5
53037,0.5,0.5
53039,0.5,0.5
53041,0.5,0.5
53043,0.5,0.5
53045,0.5,0.5
53047,0.5,0.5
53049,0.5,0.5
53051,0.0,1.0
53053,0.5,0.5
53055,0.5,0.5
53057,0.5,0.5
53059,0.5,0.5
53061,0.5,0.5
53063,0.0,1.0
53065,0.5,0.5
53067,0.0,1.0
53069,0.0,1.0
53071,0.0,1.0
53073,0.5,0.5
53075,0.0,1.0
53077,0.5,0.5
54000,0.0,1.0
54001,0.5,0.5
54003,1.0,0.0
54005,1.0,0.0
54007,0.5,0.5
54009,0.5,0.5
54011,1.0,0.0
54013,1.0,0.0
54015,0.5,0.5
54017,1.0,0.0
54019,0.5,0.5
54021,0.5,0.5
54023,0.5,0.5
54025,1.0,0.0
54027,0.5,0.5
54029,1.0,0.0
54031,0.5,0.5
54033,0.0,1.0
54035,1.0,0.0
54037,0.0,1.0
54039,0.0,1.0
54041,0.0,1.0
54043,1.0,0.0
54045,1.0,0.0
54047,0.5,0.5
54049,1.0,0.0
54051,1.0,0.0
54053,0.5,0.5
54055,1.0,0.0
54057,0.5,0.5
54059,1.0,0.0
54061,0.0,1.0
54063,1.0,0.0
54065,1.0,0.0
54067,0.5,0.5
54069,0.0,1.0
54071,0.5,0.5
54073,1.0,0.0
54075,1.0,0.0
54077,1.0,0.0
54079,0.5,0.5
54081,1.0,0.0
54083,1.0,0.0
54085,1.0,0.0
54087,1.0,0.0
54089,1.0,0.0
54091,0.0,1.0
54093,0.5,0.5
54095,1.0,0.0
54097,0.5,0.5
54099,1.0,0.0
54101,0.5,0.5
54103,1.0,0.0
54105,1.0,0.0
54107,1.0,0.0
54109,0.5,0.5
55000,0.0,1.0
55001,0.210526315789,0.789473684211
55003,0.0,1.0
55005,0.5,0.5
55007,0.0,1.0
55009,0.0,1.0
55011,0.5,0.5
55013,0.5,0.5
55015,0.5,0.5
55017,0.5,0.5
55019,0.454545454545,0.545454545455
55021,0.0,1.0
55023,0.5,0.5
55025,0.0,1.0
55027,0.5,0.5
55029,0.0,1.0
55031,0.0,1.0
55033,0.5,0.5
55035,0.5,0.5
55037,0.4375,0.5625
55039,0.0,1.0
55041,0.5,0.5
55043,0.5,0.5
55045,0.0,1.0
55047,0.5,0.5
55049,0.46,0.54
55051,0.5,0.5
55053,0.5,0.5
55055,0.0,1.0
55057,0.5,0.5
55059,0.0,1.0
55061,0.5,0.5
55063,0.0,1.0
55065,0.5,0.5
55067,0.5,0.5
55069,0.0,1.0
55071,0.0333333333333,0.966666666667
55073,0.0,1.0
55075,0.5,0.5
55077,0.5,0.5
55078,0.0,1.0
55079,0.0,1.0
55081,0.5,0.5
55083,0.5,0.5
55085,0.5,0.5
55087,0.483870967742,0.516129032258
55089,0.0,1.0
55091,0.5,0.5
55093,0.48,0.52
55095,0.5,0.5
55097,0.0,1.0
55099,0.5,0.5
55101,0.5,0.5
55103,0.5,0.5
55105,0.0,1.0
55107,0.5,0.5
55109,0.0,1.0
55111,0.0,1.0
55113,0.5,0.5
55115,0.5,0.5
55117,0.5,0.5
55119,0.5,0.5
55121,0.5,0.5
55123,0.5,0.5
55125,0.5,0.5
55127,0.5,0.5
55129,0.48,0.52
55131,0.0,1.0
55133,0.0,1.0
55135,0.5,0.5
55137,0.5,0.5
55139,0.0238095238095,0.97619047619
55141,0.0,1.0
56000,0.0,1.0
56001,0.0,1.0
56003,0.0,1.0
56005,0.0,1.0
56007,0.5,0.5
56009,0.0,1.0
56011,0.0,1.0
56013,0.0,1.0
56015,0.5,0.5
56017,0.0,1.0
56019,0.0,1.0
56021,0.5,0.5
56023,0.0,1.0
56025,0.0,1.0
56027,0.0,1.0
56029,0.0,1.0
56031,0.0,1.0
56033,0.0,1.0
56035,0.0,1.0
56037,0.0,1.0
56039,0.0,1.0
56041,0.0,1.0
56043,0.0,1.0
56045,0.0,1.0
